30	вот	вот	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#30.922#31.337
31	этим	это	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#31.337#31.752
32	занимаюсь	заниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@bsb1954m-words#@bsb1954m#31.752#32.167
33	всеми	весь	DET	_	Case=Ins|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#32.167#32.582
34	этими	этот	DET	_	Case=Ins|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#32.582#32.997
35	арапы	арапа	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#32.997#33.412
36	заправляю	заправлять	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#33.412#33.827
37	про	про	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#33.827#34.242
38	синус	синус	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#34.242#34.657
39	тридцати	тридцать	NUM	_	Case=Gen	_	_	_	@bsb1954m-words#@bsb1954m#34.657#35.072
40	градусов	градус	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#35.072#35.487
41	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#35.487#35.902
42	про	про	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#35.902#36.317
43	всякие	всякий	DET	_	Case=Acc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#36.317#36.732
44	там	там	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#36.732#37.147
45	законы	закон	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#37.147#37.562
46	Ньютона	Ньютон	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#37.562#37.977
47	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#37.977#38.392
48	а	а	CCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#38.392#38.807
49	тут	тут	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#38.807#39.222
50	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@bsb1954m-words#@bsb1954m#39.222#39.637
51	говорят	говорить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#39.637#40.052
52	это	этот	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#40.052#40.467
53	способ	способ	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#40.467#40.882
54	зомбирования	зомбирование	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#40.882#41.297
55	землян	землянин	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#41.297#41.712
56	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#41.712#42.127
57	очень	очень	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#42.127#42.542
58	даже	даже	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#42.542#42.957
59	сильно	сильно	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#42.957#43.372
60	бросает	бросать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#43.372#43.787
61	так	так	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#43.787#44.202
62	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#44.202#44.617
63	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#44.617#45.032
64	ну	ну	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#45.032#45.447
65	ммм	мм	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#45.447#45.862
66	нехороший	нехороший	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#45.862#46.277
67	свет	свет	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#46.277#46.692
68	на	на	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#46.692#47.107
69	мою	мой	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#47.107#47.522
70	деятельность	деятельность	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#47.522#47.937
71	да	да	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#47.937#48.412
72	так	так	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#53.701#53.963
73	угу	уга	NOUN	_	Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#58.659#58.737
74	так	так	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#66.368#66.615
75	ну	ну	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#80.11#80.418
76	как	как	SCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#80.418#80.726
77	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#80.726#81.034
78	не	не	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#81.034#81.342
79	работоспособны	работоспособный	ADJ	_	Degree=Pos|Number=Plur|Variant=Short	_	_	_	@bsb1954m-words#@bsb1954m#81.342#81.65
80	?	?	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#81.65#81.958
81	вот	вот	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#82.425#82.775
82	вот	вот	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#82.775#83.125
83	из	из	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#83.125#83.475
84	уравнения	уравнение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#83.475#83.825
85	Максвелла	Максвелл	PROPN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#83.825#84.175
86	вывели	вывести	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#84.175#84.525
87	например	например	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#84.525#84.875
88	существование	существование	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#84.875#85.225
89	электромагнитных	электромагнитный	ADJ	_	Case=Gen|Degree=Pos|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#85.225#85.575
90	волн	волна	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#85.575#85.925
91	они-таки	они-таки	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#85.925#86.275
92	да	да	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#86.275#86.625
93	существуют	существовать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#86.625#86.975
94	и	и	CCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#86.975#87.325
95	вот	вот	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#87.325#87.675
96	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#87.675#88.025
97	если	если	SCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#88.025#88.375
98	нас	мы	PRON	_	Case=Acc|Number=Plur|Person=1	_	_	_	@bsb1954m-words#@bsb1954m#88.375#88.725
99	кто-то	кто-то	PRON	_	Case=Nom	_	_	_	@bsb1954m-words#@bsb1954m#88.725#89.075
100	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#89.075#89.425
101	смотрит	смотреть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#89.425#89.775
102	на	на	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#89.775#90.125
103	расстоянии	расстояние	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#90.125#90.475
104	так	так	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#90.475#90.825
105	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@bsb1954m-words#@bsb1954m#90.825#91.175
106	вот	вот	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#91.175#91.525
107	по	по	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#91.525#91.875
108	электромагнитным	электромагнитный	ADJ	_	Case=Dat|Degree=Pos|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#91.875#92.225
109	волнам	волна	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#92.225#92.575
110	к	к	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#92.575#92.925
111	ним	они	PRON	_	Case=Dat|Number=Plur|Person=3	_	_	_	@bsb1954m-words#@bsb1954m#92.925#93.275
112	э	эра	INTJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#93.873#94.176
113	наши	наш	DET	_	Case=Acc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#94.176#94.479
114	звуки	звук	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#94.479#94.782
115	наших	наш	DET	_	Case=Gen|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#94.782#95.085
116	голосов	голос	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#95.085#95.388
117	и	и	CCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#95.388#95.691
118	фью	фь	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#95.691#95.994
119	изображение	изображение	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#95.994#96.297
120	дошли	дойти	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#96.297#96.6
121	а	а	CCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#96.6#96.903
122	как	как	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#96.903#97.206
123	нет	нет	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#97.206#97.509
124	нет	нет	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#97.509#97.812
125	?	?	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#97.812#98.121
126	не	не	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#99.203#99.27
127	как	как	SCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#99.27#99.337
128	нет	нет	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#99.337#99.404
129	?	?	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#99.404#99.474
130	давайте	давать	VERB	_	Aspect=Imp|Mood=Imp|Number=Plur|Person=2|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#102.868#103.204
131	дадим	дать	NOUN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#103.204#103.541
132	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#116.61#116.866
133	ну	ну	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#116.866#117.122
134	в...	в...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#117.122#117.378
135	не	не	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#117.378#117.634
136	всякая	всякий	DET	_	Case=Nom|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#117.634#117.89
137	волна	волна	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#117.89#118.146
138	имеет	иметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#118.146#118.402
139	форму	форма	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#118.402#118.658
140	сферы	сфера	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#118.658#118.914
141	есть	быть	AUX	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#118.914#119.17
142	плоская	плоский	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#119.17#119.435
143	у	у	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#125.177#125.527
144	радиолокатора	радиолокатор	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#125.527#125.877
145	у	у	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#125.877#126.227
146	него	он	PRON	_	Case=Gen|Gender=Masc|Number=Sing|Person=3	_	_	_	@bsb1954m-words#@bsb1954m#126.227#126.577
147	так	так	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#126.577#126.927
148	#нрзб#	#нрзб#	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#126.927#127.278
149	ну	ну	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#130.768#131.04
150	какие	какой	DET	_	Case=Nom|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#131.04#131.312
151	ж	же	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#131.312#131.584
152	там	там	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#131.584#131.856
153	шары	шар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#131.856#132.128
154	диаграммы	диаграмма	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#132.128#132.4
155	направленности	направленность	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#132.4#132.672
156	боковые	боковой	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#133.628#133.952
157	лепестки	лепесток	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#133.952#134.276
158	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#134.276#134.6
159	эт	эть	NOUN	_	Animacy=Inan|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#134.6#134.924
160	не	не	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#134.924#135.248
161	шары	шар	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#135.248#135.577
162	нет	нет	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#139.966#140.222
163	д...	д...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#140.222#140.478
164	д...	д...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#140.478#140.734
165	да	да	CCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#140.734#140.99
166	кон...	кон...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#140.99#141.246
167	кон...	кон...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#141.246#141.502
168	конструкция	конструкция	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#141.502#141.758
169	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#141.758#142.014
170	как	как	SCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#142.014#142.27
171	раз	раз	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#142.27#142.526
172	излучаемого	излучать	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#142.526#142.782
173	поля	поле	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#142.782#143.038
174	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@bsb1954m-words#@bsb1954m#144.391#144.73
175	не	не	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#144.73#145.069
176	обязательно	обязательно	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#145.069#145.408
177	даже	даже	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#145.408#145.747
178	сферическая	сферический	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#145.747#146.086
179	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#146.086#146.425
180	тем	то	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#146.425#146.764
181	более	более	ADV	_	Degree=Cmp	_	_	_	@bsb1954m-words#@bsb1954m#146.764#147.103
182	шарообразная	шарообразный	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#147.103#147.443
183	а	а	CCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#155.435#155.744
184	кому	кто	PRON	_	Case=Dat	_	_	_	@bsb1954m-words#@bsb1954m#155.744#156.053
185	все-таки	все-таки	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#156.053#156.362
186	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#156.362#156.671
187	нужно-то	нужно-то	ADV	_	Degree=Pos	_	_	_	@bsb1954m-words#@bsb1954m#156.671#156.98
188	?	?	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#156.98#157.289
189	т...	т...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#157.289#157.598
190	т...	т...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#157.598#157.907
191	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#157.907#158.216
192	что	что	PRON	_	Case=Nom	_	_	_	@bsb1954m-words#@bsb1954m#158.216#158.525
193	просто	просто	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#158.525#158.834
194	вот	вот	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#158.834#159.143
195	ам	о	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#159.143#159.452
196	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#159.452#159.761
197	ну	ну	PART	_	_	_	_	_	@bsb1954m-words#@bsb1954m#159.761#160.07
198	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#160.07#160.379
199	быть	быть	AUX	_	Aspect=Imp|VerbForm=Inf|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#160.379#160.688
200	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@bsb1954m-words#@bsb1954m#160.688#160.997
201	констатируете	констатировать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@bsb1954m-words#@bsb1954m#160.997#161.306
202	/	/	PUNCT	_	_	_	_	_	@bsb1954m-words#@bsb1954m#161.306#161.615
203	в	в	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#161.615#161.924
204	общем	общий	ADJ	_	Case=Loc|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#161.924#162.233
205	понятные	понятный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Number=Plur	_	_	_	@bsb1954m-words#@bsb1954m#162.233#162.542
206	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@bsb1954m-words#@bsb1954m#162.542#162.851
207	факт	факт	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#162.851#163.16
208	о	о	ADP	_	_	_	_	_	@bsb1954m-words#@bsb1954m#163.16#163.469
209	том	то	PRON	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#163.469#163.778
210	что	что	SCONJ	_	_	_	_	_	@bsb1954m-words#@bsb1954m#163.778#164.087
211	наука	наука	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@bsb1954m-words#@bsb1954m#164.087#164.396
